,username,comment,rating
1665,bellepose,"Pengiriman cepat, packing aman. Terimakasih ya sepatunya bagus",5
1666,noone2525,"Bagus banget bahannya. Nggak nahan lho harga segitu harusnya kulitas yg rendah² eh ini malah bikin kaget tujuh turunan, pantes sih klo di harga 135k an. Packing nya jugak bagus. Manteb lah pokoknya. #LOKALTAKGENTAR lanjut terus bos jan kasih kendor",5
1667,w*****m,"paket datang cepat, selamat, barang ori dan bagus, mantab sekali",5
1668,k*****2,"Mantep banget lh pengiriman lumayan cepat barang sampai aman namun kardus agak penyok karna pengiriman tapi barang nya mantep banget gila sih gk rugi kardus penyok gk masalah 
Kualitas sepatu ny mantap ",5
1669,bayonetta_store,"produk sesuai deskripsi, pengiriman cepat, packaging seperti yang tertera",5
1670,danisw_,"untuk harga 100 ribu ini bagus banget kualitas nya ga maen"" cakep juga desainnya dan yang paling penting kenyamanan pake sepatu ini nyaman banget mantep lah pokonya, kalo boleh request warna maroon dong min. ",5
1671,n*****5,"Warna:hitam
Tampilan:bagus poll

Bagus polllllllll sepatunya lokal brand yang harus wajib punya si",5
1672,ms.melly25,"Tampilan:ok
Warna:ok

Alhamdulillah sepatu suami udh Dateng semoga suka dan pas harusnya karena sesuai ukuran dia hehe, seller pun respon cepat , pengiriman pun cepat , packingan oke lah cuma ga pake bubble wrap untung aman smpe rmh wkwkkw.
Thanks seller semoga berkah selalu 🤎",5
1673,m.kharisna,Mendarat dengan mulus... tanpa cacat dan lecet... pengiriman juga cepat... baru 2 hari udah nyampe aja...  pelayanan juga baik... dichat selalu fast respon.. thanks for all seller... wish you all the best for aerostreet... #LOKALTAKGENTAR,5
1674,ausathbanner,"Warna:Sesuai ama expektasi
Tampilan:Kece abiz

Untuk ukuran brand lokal, menurut ane recom bnget ni om.
Moga2 awett, amiiiinn",5
1675,t*****a,"sepatu ketiga dari aerostreet...
sukaaaaaaaaaa pokoknya",5
1676,h3n1f1tr1ana,"Tampilan:oke
Warna:hitam

Puas banget hargannya murah tapi kualitas oke
I like it
Ga nyesel samsek
Next bakal repeat order",5
1677,muhammadyasin732,"Tampilan:bagus
Warna:bagus

Barang sesuai dengan harganya",5
1678,s*****2,Demi apa bagus banget sepatunya . Tebel banget dan empuk . Suka banget sama sepatunya berat juga. Makasih ya,5
1679,ayudwiaja,Model baguss.. sepatu nyaman cuma disaya kekecilan. Hihi biasa pake no 39 pas tp ini rada sempit.tp gapapa.deh. next beli sz 40,5
1680,y*****a,Barang oke untuk ukuran sepatu lokal ini bagus banget sihh harga juga murah bangett next beli warna lain lagi buat ganti ganti,5
1681,pjx82wb5uc,"Overall bagus sih dengan harga segitu, meskipun agak kekecilan dikit gpp lah, 
Produk lokal emng mantap",5
1682,d*****9,Saya bari bintang 4 dulu ya. Mantapp udah sampek paketnya. Pengiriman cepat. Pengemasannya aman. Kualitas barang setara dengan harganya. Pokoknya mantapp deh. Sangat rekomendasi banget buat beli🔥🔥🔥,4
1683,rasyaputrandoyo,"Alhamdulillah sepatu dah sampai dgn aman,ya allah ini mah bagus banget sepatunya,murah tp nggak murahan,pengiriman cepat,kurir ramah dan yg pasti sy senang dan puas belanja disini,barangnya nggak kaleng""...terimakasih buat semuanya👍👍👍",5
1684,bayafillah,"Tampilan:Sangat sesuai gambar
Warna:Sesuai Gambar dan ekspektasi

Udah 2x belanja produk Aerostreet, dan gak kecewa sama sekali.. Selalu sesuai request dan cocok dengan ekspektasi sebelum membeli..  Salah satu produk lokal yang bagus dan harga sangat ekonomis 👍🏻👍🏻",5
1685,m*****a,"Suka bgt😭😭😭diluar ekspetasi deh pokoknya, bahan sepatu nya juga nggak abal"", bagian outsole nya juga keras, nyaman dipake jga, respon penjual nya juga ramah. Tpi pengirimannya lama bgt nunggu nya sampe 4 hari nan. Gpp deh:)",5
1686,m*****w,Bener2 mantul bgt shopee 8.8 dapet sepatu ini cuma 50k dan bagus parahhhh siiiiiiiii😭,5
1687,m*****n,"Tampilan:MASSIVE
Warna:HITAM

Kotaknya remuk
Padahal bisa buat pajangan:v",5
1688,cintaniar.,Yeyeye,5
1689,ulandari_sri,"Pengiriman cepat, sepatunya bagus parahhhh. Packing juga rapii. Thankyou saller",5
1690,keziaparinussa24,,5
1691,d*****n,"Udah lama ke habisan stok Mulu giliran dapet ya bagus tapi sayang kurang rapih di lem nya belepotan 😭
 Buat produksi nya buat teliti lagi ya 🙏",4
1692,a*****3,Bagusss! Real pict. Empuk juga bawahannya. Pokoknyaa the best. Karena ini buat kado semoga orangnya suka jugaa🤗,5
1693,a*****o,"Desainnya lumayan, sepatu tidak keras untuk bagian belakang, aaaaa luph",4
1694,v*****1,"Sepadan dengan Harga:iya
Styling:casual
Kualitas:baik

Bagus nyaman dipakai 
Ukuran 43 pas sih untuk panjang kaki 28",5
1695,achmadfauzanrifai,"sepatunyaa udh sampeee gess, cocok bgtt pas sm kaki ane, terbaekkss lahh lokal tak gentar🔥🔥🔥🔥🔥🔥",5
1696,d*****s,"Tampilan:realpict dan bagus
Warna:sesuai

Barang sampai dengan selamat dan realpict, rekomend banget buat pelajar dan mahasiswa harga boleh murah tapi kualitas elite, brand lokal gausah diremehin pokoknya",5
1697,agusrahmant,"Mantab nih tau-tau udah nyampe aja, barang real sesuai foto, packing sama tulisan alamat rapi dan niat, semoga ada produk2 baru yang bisa mengundang untuk beli disini, #lokaltakgentar",5
1698,a*****a,"Tampilan:bagus
Warna:putih hitam

aga bingung emng pengemasannya pake kantong bening doank? cuma barang yg sampe aman dan bagus jd gpplh pengiriman jg standar 3hari... mntv lh pokoknya",5
1699,b*****u,"Dapet juga donkk... barang bagus buanget sesuai ekspetasi donk.. bisa buat couplean, seneng banget pokoknya. Makasih aerostreet, sukses terus ya..",5
1700,yuda.ziyudha,No debat. Keren parah. Uda kedua kalinya order. Ngeri sih ini. Rekomended pollll. Uda gtu pengiriman kilatttttttt. Mantab aerostreet.,5
1701,d*****h,"Murah tapi bagus, lumayan banget buat ganti ganti ke sekolah
. Nyampe nya cepet, minggu pun tetap dikirim",5
1702,fymoe0o03f,"Tampilan:keren
Warna:oke lah real pict

Yaa keren bgt si ini dengan harga segitu tapi keren bgt, semoga ini sepatu anti jomblo hehehe soale kalo make makin cool🔥😂😂😂 dan keren bgt si suwun",5
1703,s*****5,"Proses pengiriman cepat, kualitas oke

Setelah sabar menunggu restock, akhirnya dapat juga size yg sesuai.",5
1704,b*****u,"Akhirnyaaa dapet juga, krn slalu kehabisan. Barang baguss bangetttt.... buat surprise si doi 😊😊 sukses terus buat aerostreet ",5
1705,lilishardiyanti04,"Warna:sesuai gambar
Tampilan:bagus

Bagus kak sesuai gambar semoga cocok buat suamiku terimakasih",5
1706,j*****l,"Sepatu nya bagus, real pic. Warna nya cakep. Puas belanja disini. ",5
1707,i*****9,"Tampilan:Bagus
Warna:Ok

Dipake empuk nyaman , enak buat jalan the best",5
1708,amalia_pitaloka,Bagus sekali sepatunya😍 2x beli disini selalu puas sukses terus brand lokal.. lokal tak gentar✊,5
1709,abdeetridi,"Tampilan:Keren
Warna:Hitam

Waduh ukurannya ternyata kekecilan pdhal udah diukur dan dsesuiakan dengan size table, jadinya dpake sm anak buat sekolah",5
1710,munarsy,Lumayan dengan harga segitu sudah dapat sepatu .pengirimanya juga cepat gc terlalu lama,5
1711,4*****a,"untuk ukuran emng harus di tambahi 1cm ygy,, cakep bgt lokal pride ni
smoga awet..",4
1712,e*****e,"Warna:hitam

Barang sampai sesuai pesanan. Sempet khawatir karna pas sampe dusnya basah kena ujan, tp untungnya sepatunya ga basah",5
1713,d*****2,Pengirimannya cepat & sepatunya bagus bangett👍🏻 semoga aerostreet terus berkembang Aamiin 🤲🏻,5
1714,z*****5,Barang istimewa. Next order lagi,5
1715,a*****n,Packing kardus sampe penyok gitu tapi gpp lah ga ngaruh ko sama produk nya mantap cuma size aga kekecilan ngepas bgt,4
1716,mfadillahakbar,Pengiriman sangat cepat. Kualitas produk sangat bagus. Terimakasih,5
1717,y*****_,"Tampilan:massive
Warna:black

Keren si aerostreet auto langganan",5
1718,d*****n,"Baru pertama kali mesan dan suka banget sama sepatunya, cocok dan nyaman dipakai. Makasih ya",5
1719,n*****g,"Kualitas mantap..  Harga bersahabat 
Ukuran 43 pas banget..  Saya kira bakal kegedean..",5
1720,elda.adisti27,"Tampilan:menarik
Warna:hitam

Barang nya baguss bangettt , sepatunya tebal jugaa",5
1721,bungkantil23,"Tampilan:seusai gambar
Warna:sesuai

Chakep bet ini #LokalTakGentar",5
1722,masrizal07_,"Barang ori, packing aman, warna sesuai pesanan dan sesuai gambar, pengiriman cepat, proses cepat.",5
1723,k*****s,"Warna:bagus
Tampilan:bagua

bagus sepatunta enak dipakai dan nyaman digunakan ukuran juga pas sesuai tidak besar tidak kecil, sesuai dengan yg dipesan pokoknya mantap lag nice",5
1724,y*****u,"Bagus banget, Buat kalian yang sedang cari barang seperti ini wajib beli disini, Barangnya sesuai gambar, original, dan murah, Cocoklah antara harga dan barang. Sekian dari saya, atas perhatian dan kerjasamanya saya sampaikan terima kasih. 

TTD
Saya",5
1725,ndiyuta,"Tampilan:baik
Warna:hitam

Nyampenya cepet banget, packingnya rapih dapet box , ukuranya pas bgt",5
1726,aswanparawansa,"Tampilan:So far So good
Warna:Hitam

Semoga bisa jauh lebih baik lagi karena ada bagian yg tidak rapi",5
1727,r*****m,"Bagus. Nyaman di pake 
Kekecilan jadi di kasikan ka adek yg kelas 5 sd. lebih kecil satu nomor.
Harus nya beli yg uk 40 tapi gaappa besok order lagi😊",5
1728,s*****6,"Tampilan:sangat bagus
Warna:sangat bagus

Bahannya bagus dan jahitannya rapi

Thank ya",5
1729,s*****c,"gak tau udh berapa kali order Areostreet
selalu keren banget. 
tapi belum pernah kebagian yg Limited edition nihh, selalu kehabisan😌
#LOKALTAKGENTAR✊
#AEROSTREET
#KEREN",5
1730,arief_setiabudi,"Keren sekaliii... Harga lokal produk lokal kualitas luar dan ada size 45, gilaaaa gilaaa gigi nyalaaaa...
Banyakin size 45 di model lain nya juga pasti saya beli karena muraaahhhh
Seratus ribuu udah dapet sepatu keereeenn",5
1731,bitris17,"Tampilan:Keren dan Kuat
Warna:Hitam

Terima kasih, Sepatunya sudah di terima dengan baik, Kwalitas bahan bagus dan gak kalah dengan produk lain. Packing rapi banget dan safety. Ukuran Pas banget dan model keren sepatunya juga sudah di pasangan tali nya sangat rapi. Jahitan rapi. Terima kasih. Recomended Lokal tak gentar. 👍👍",5
1732,y*****0,Produk sesuai dengan katalog dan cepat sampai dengan selamat,5
1733,brosyidi,"Tampilan:sesuai slogan ""TAK GENTAR!!""
Warna:Sesuai

Belajar dari order pertama yg kekecilan (gak ngajuin retur krn kesalahan pengukuran sendiri wkwk). akhirnya di order lagi, MANTAP!!..
FYI, up size 1 ukuran dr biasanya (+1 sampai 1,5 cm dari ukuran kaki), krn ada aerofoam nya. lebih baik kebesaran sedikit drpada jari kaki sakit krn kekecilan!!",5
1734,yunaningtyas,"Tampilan:bagus, sesuai gambar
Warna:sesuai gambar

Sepatu aero emang tidak ada yang mengecewakan👍🏻👍🏻 dipakai juga nyaman👌🏻",5
1735,z*****o,Alhamdulillah kebagian juga.. bagus pokoknya.. tapi baru nyoba pertama kali. Ux nya blom tau. Semoga awet. Suka modelnya. Lain kali nyoba yang warna lain deh hhh,4
1736,khairani.jr,"Kenyamanan:ukuran pas
Kualitas:baik
Styling:baik

Packing paketan baik rapi, barang sesuai di pesan terimakasih seller",5
1737,eriyazeni,"Paket sudah sampe, sepatunya bagus bahannya juga oke semoga awet. Keponakan saya suka.. 
Terimakasih seller & shopee 🙏👍",5
1738,hardiyantoyanto68,"Alhamdulillah sudah datang paketnya smoga awet n tahan lama,dan suka anaknya,cepat datangnya n ramah pula kurirnya",5
1739,grclaira,"Butter,saos tomat,sambal,kecap asin,lada,mwrica,garam,bawang putih,kecap manis 

Sepatunya cakep gais tpi ada sisa sisa nya gituuu",5
1740,kurniatitriutami,"bagus bgt si asliii,tapi pengemasan lama bgt sampe perpang garansi shopee,kata seller lg overload,pdhl sekabupaten ini mah. tp gpp overall puas kok. thx u seller",4
1741,i*****r,"mantap produk lokal    
lokal tak gentar 
semoga awet sampe tua🤣",5
1742,mildaadawiyah,"Kualitas bahan bagus, sol juga rapih dan kokoh. Aku kurangi 1 bintang karna ternyata sepatunya berat. 
Btw, kardusnya kosong sepatunya langsung dipake adikku hihi",4
1743,s*****a,"Warna:hitam
Tampilan:bagus bnget

bagus bngt barang nya, produk lokal terbaik inimah",5
1744,lookermail88,"Ini kedua kalinya dapat yg seri limited... yg ini sumpah keren bgt bgt n rasa gk percaya harganya segitu tp dpt kualitasnya super duper amazing...
Thanks Aerostreet udah buat sepatu yg keren bgt",5
1745,mwijaya80,Pesanan sudah diterima dengan baik dan semoga bermanfaat dan berkah serta awet aamiin,5
1746,fitriaww7,"Alhamdulillah barang sampe dengan aman
Pengiriman lumayan cepat
Packing juga aman
Terimakasih",5
1747,f*****a,"Tampilan:keren
Warna:cakep",5
1748,athifff,Mantap pkoknya... Jgn ragu sama prodak dari Aero street... Makasih seller.. pengiriman gercep..,5
1749,nhmifta,"Styling:Formal Casual
Sepadan dengan Harga:Murah Bersaing
Kenyamanan:Oke",5
1750,f*****2,"Tampilan:cakep
Warna:hitam

Barang realpict & sesuai pesanan, build quality oke, proses pengiriman cepet, harganya juga terjangkau...siip lah lain kali mau pesen disini lagi👍",5
1751,iin.setiawan40,Mantap pengiriman cepat kualitas bgs dengan hrga segitu top,5
1752,wtata,"Suami sangat suka dengan sepatunya, produk asli Indonesia. Bangga pakai produk Indonesia, makanya saya beli sepatu lokal kualitas baik. Terima kasih",5
1753,pradanasukarno,"Tampilan:masoook
Warna:okee

Mantap jaya, keren sih untuk sebuah brand lokal dan harga sangat terjangkau. Daripada beli kawe kawe",5
1754,r*****1,"Kenyamanan:Ukuran Pas
Kualitas:Oke

Kualitas oke cepat sampainya",5
1755,h*****9,"Tampilan:bagus, keren, kece
Warna:hitam strip putih.

Aerostreet memang beda. Bagus, bagus, dan bagus.",5
1756,r*****3,"Tampilan:Sesuai pic mantavvv

Sangad tidak mengecewakan dengan harga yg passss",5
1757,i*****6,"Produk baik. Rapih. Kuat dan lentur sepertinya nyaman di pakai., UK pas walaupun biasa pake size 40 ini pake size 41 pasjuga, lbh baik naikin 1 size ya sob
Packing dan pengiriman standar
Semoga awet produk lokal kualitas baik hrg terjangkau. Original by Aerostreet",5
1758,imahnoval,"Tampilan:bagus
Warna:sesuai

Sesuai pesanan,,terimakasih seller",5
1759,madhon99,"Terimakasih , Barang sudah sampai dengan selamat dan tidak cacat sama sekali . PENGIRIMAN SATU HARI SAMPAI!!! , TERIMAKASIH ID EXPRESS",5
1760,m.carlieirmandani,"Mantap sih,harga segitu dapet barang bagus banget
#LokalTakGentar",5
1761,wardani_aryan_akbar,Makasih ya kak/bang barang nya udah sampai maaf juga ya karna kebanyakan komplin tapi barang nya bagus kok👍,5
1762,kabulatte,"Tampilan:Bagus
Warna:Bagus

Lokal Tak Gentar ✊",5
1763,arles.mafazi,"Barang sesuai dengan oesanan, semoga awet. Sukses terus lur",5
1764,s*****o,Produk lokal tp kwalitasnya bagus bgt.sdh sering bl merk ini.alhamdulillah awet dan cocok😊,5
1765,ochacha2709,"BAGUS BANGEEEEEETTTT GILAAA!!
Produk local tapi international quality!!
Tingkatkan terusssss pelayanannya yah..
Ini bagua aslik,kata mas ca.suami empuk..rencananya buat foto prewed kita,jd belinya 2 dan emg sama modelnya.
BAGUS BANGET ASLIK!",5
1766,rosyidah1996,produk bagus. semoga awet. pengiriman cepat. kedepannya packing lebih safety lg. trims,5
1767,irenediony,Bagus dan enak dipakai anak2 ke sekolah. Terima kasih atas respon dan pengiriman yang baik,5
1768,i*****3,"Thank you pesanan sudah sampai
Kondisi barang baik, saran saja supaya lebih aman pakai bubble",5
1769,z*****0,"Tampilan:great
Warna:realpict

Sapatunya bagus, semoga awet yaa. Terimakasih seller!!",5
1770,opanjh,"Kereen sepatunya, harga murah kualitas bukan murahan. 💓💓💓💓💓",5
1771,limario_17,selalu langganan disini kualitas bagus banget model keren ga pernah kecewa deh order disini,5
1772,yogaraifan,bareng  bagus kualitasnya bukan maen pengiriman cepet,5
1773,rn.puspitasari,"Pertama kali beli di aerostreet, memuaskan banget. Tadinya nurunin satu ukuran karna liat review yg lain dan emang pas banget jadinya, lain kali bakal mesen kek ukuran biasanya deh biar agak legowo dikit wkwk",5
1774,r*****m,"Tampilan:sesuai
Warna:sesuai pesanan

Sepatunya sudah sampai cepet banget ngirimnya",5
1775,s*****a,bagus suka sekali sama sepatunya. terimakasih seller. barang cepat sampai,5
1776,wahyuf.pamungkas,"sepatunya mantapp, sesuai ekspetasii hehee
respon penjualan juga cepet, pengirimannya juga demikian
pokoknya mantullah produk dari aerostreet ini hehee, udah jadi langganan sendiri soalnya wkwk",5
1777,pety_wahab,"Sangat bagus ... Harga terjangkau , semoga awet dan next bisa beli lagi 😁",5
1778,94_ahmad.,Warna:warna.a oke.. cma ad bbrpa bagian yg emg kurang rapih.. tp mah bagus lah..  minus.a cuma d pengiriman.a klo bkan daerah jawa sangat lama.. yah 8 hri kerja lah..,4
1779,r*****7,"Ukuran Sesuai, Barang Original . Dan Pengiriman Cepat. Mantap",5
1780,i*****y,"Kualitas produk nya sangat baik, harganya muraaaaaaaahhhhhhh tidakk mengecewakan",5
1781,f*****z,"Bahannya bagus enak dipakai, mudah mudahan bisa awet terusss",5
1782,nasywa_aurellia,"Ukurannya pas, pengirimannya juga tidak terlalu lama, sesuai",4
1783,s*****0,"Warna:black kombinasi putih
Tampilan:mantap sekali

Di pake nyaman . Bawah sepatu sebelas duabelas sama vns wafle anti slip . Semoga awet buat cari nafkah , #lokaltakgentar",5
1784,wahyu_krisna6,bagus sekali sepatunya dengan harga segini.. rapi juga. terima kasih pengiriman cepat dan respon penjual juga bagus,5
1785,l*****i,"Warna:hitam

Baguss, enak makenyaa
Cuman salah pesen ukuran, kirainn 39 itu sama kyak sepatu aku yg lainnya trnyata yg ini ukuran 39 agak longgar. Tapi gapapa bagus kok bahannya",5
1786,abienchia,"Pengemasan cepat..pengiriman lama..packing rapi..barang sesuai pesanan..
Udah order yg kedua kalinya...beda pesanan..barangny selalu  bagus..modelnya juga bagus..
Makasih seller..👍👍👍",5
1787,alfianshpn,"Product lokal tapi kualitas luar biasa, jahitan rapih, lem rapih, sepatu nyaman, overall good lah.
Tinggal durability nya aja nih kuat berapa lama.
Next order lagi.",5
1788,anggit_.prasetyo,"Bagus jahitan rapi, pengiriman cepat 1 hari sampai, barang mendarat dengan selamat.
#sepatu_murah_berkualitas",5
1789,ootsaodah,"Sepatunya bagus banget.. pengiriman cpt, walaupun packing cuma pake kardus tp barangnya aman.. ternyata produk lokal ga kalah bagusnya dengan produk2 bermerk lainnya,ayo cintai produk Indonesia..🇮🇩👍",5
1790,sharahijab_store,"Barang original, kualitas nya bagus banget... Pengiriman juga cepat... Pokoknya gercep",5
1791,m*****1,"Warna:hitam putih
Tampilan:mantep, kualitas nya oke punya

sepatu lokal kece, kualitas bagus banget, saya suka saya suka",5
1792,yardiman,"Agak kurang rapi ya jaitan dalamnya.
Tapi oke sih pas ukuran nya",4
1793,uculmonday,"Produknya sama kaya di gambar 
Pokoknya Aero street Terthe best lah👍👍👍👍👍👍👍👍👍",5
1794,denistywn,"1000% original, kualitas top, pengiriman cepat, penjual ramah",5
1795,r*****l,"Tampilan:ok tapi cacat beberapa bagian
Warna:ok

Packing gk bngt...cuma box lapis plastik bening...alhasil box penyok""
Cacat sepeti di foto dan potongan benang TDK rapi.
Admin TDK memberi kompensasi untuk barang ccat",2
